# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn55.22             K05610  306.70  502.8  4.9e-151 ubiquitin carboxyl-terminal hydrolase L5 [EC:3.4.19.12]
* Pn55.13             K00975  197.27  662.3  1.7e-199 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
* Pn55.12             K19355   92.57  605.4  6.9e-182 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn55.9              K13126  201.80  476.4  9.7e-143 polyadenylate-binding protein
* Pn55.7              K14791  261.90  646.4    3e-194 periodic tryptophan protein 1
* Pn5.2725            K02903   40.90  146.4   5.3e-43 large subunit ribosomal protein L28e
* Pn5.2726            K19327  482.77  486.1  8.1e-146 anoctamin-10
* Pn5.2727            K07263  242.40  245.9   4.9e-73 zinc protease [EC:3.4.24.-]
* Pn5.2729            K01369  219.37  671.5  3.7e-202 legumain [EC:3.4.22.34]
* Pn5.2733            K05539  242.87  509.5  4.9e-153 tRNA-dihydrouridine synthase A [EC:1.-.-.-]
* Pn5.2741            K09481   28.47   96.5   1.2e-27 protein transport protein SEC61 subunit beta
* Pn5.2755            K16290  532.57  679.0  3.5e-204 xylem cysteine proteinase [EC:3.4.22.-]
* Pn5.2756            K24854  409.13  497.5  1.6e-149 damage-control phosphatase, subfamily II, stand-alone protein [EC:3.1.3.-]
* Pn5.2761            K00021  212.10  763.5  8.5e-230 hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]
* Pn5.2764            K06934   42.20   48.6   2.5e-13 uncharacterized protein
* Pn5.2770            K15135   78.73  212.8   2.5e-63 mediator of RNA polymerase II transcription subunit 18
* Pn5.2772            K12836  210.30  404.7  1.6e-121 splicing factor U2AF 35 kDa subunit
* Pn5.2774            K22736   36.20   46.6   1.2e-12 vacuolar iron transporter family protein
* Pn5.2775            K08867  273.07  443.0  8.7e-133 WNK lysine deficient protein kinase [EC:2.7.11.1]
* Pn5.2779            K14494  256.90  333.8   1.1e-99 DELLA protein
* Pn5.2781            K15032   75.30  104.8   1.7e-30 mTERF domain-containing protein, mitochondrial
* Pn5.2789            K14494  256.90  333.8   1.1e-99 DELLA protein
* Pn5.2791            K15032   75.30  104.9   1.6e-30 mTERF domain-containing protein, mitochondrial
* Pn5.2800            K14172  348.00  563.3  5.9e-170 light-harvesting complex II chlorophyll a/b binding protein 7
* Pn5.2801            K08867  273.07  397.5  5.1e-119 WNK lysine deficient protein kinase [EC:2.7.11.1]
* Pn5.2803            K08867  273.07  456.1    1e-136 WNK lysine deficient protein kinase [EC:2.7.11.1]
* Pn5.2804            K00857   68.83  236.4   2.3e-70 thymidine kinase [EC:2.7.1.21]
* Pn5.2806            K14411  286.33  350.0  7.7e-105 RNA-binding protein Musashi
* Pn5.2811            K09422  126.07  263.6   1.4e-78 transcription factor MYB, plant
* Pn5.2813            K00430  113.80  506.8  4.2e-152 peroxidase [EC:1.11.1.7]
* Pn5.2813            K01000  189.77  366.2  1.5e-109 phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
* Pn5.2814            K00430  113.80  478.0  2.1e-143 peroxidase [EC:1.11.1.7]
* Pn5.2819            K00430  113.80  154.4   2.2e-45 peroxidase [EC:1.11.1.7]
* Pn5.2823            K18649  240.47  464.5  4.9e-140 inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]
* Pn5.2827            K25786  101.77  217.7   4.3e-65 bZIP transcription factor 1/2/11/44/53
* Pn5.2837            K05610  306.70  503.1  4.2e-151 ubiquitin carboxyl-terminal hydrolase L5 [EC:3.4.19.12]
* Pn5.2847            K00975  197.27  663.2  9.2e-200 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
* Pn5.2848            K19355   92.57  606.0  4.5e-182 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn5.2851            K03595  163.20  166.1   4.9e-49 GTPase
* Pn5.2853            K13126  201.80  658.3  9.6e-198 polyadenylate-binding protein
* Pn5.2855            K14791  261.90  646.4  2.9e-194 periodic tryptophan protein 1
* Pn5.2862            K15454  460.37  513.4  5.1e-154 tRNA pseudouridine32 synthase [EC:5.4.99.28]
* Pn5.2871            K05929  210.13  238.0   9.2e-71 phosphoethanolamine N-methyltransferase [EC:2.1.1.103]
* Pn5.2873            K20893  425.63  512.7  1.9e-154 probable galacturonosyltransferase-like 1 [EC:2.4.1.-]
* Pn5.2891            K06184  732.90  953.7  3.9e-287 ATP-binding cassette, subfamily F, member 1
* Pn5.2891            K06158  527.67  703.1  1.9e-211 ATP-binding cassette, subfamily F, member 3
* Pn5.2892            K10781  413.07  582.7  3.8e-175 fatty acyl-ACP thioesterase B [EC:3.1.2.14 3.1.2.21]
* Pn5.2893            K12850  119.57  316.8   8.9e-95 pre-mRNA-splicing factor 38B
* Pn5.2894            K14484   88.07  205.2   6.4e-61 auxin-responsive protein IAA
* Pn5.2895            K14484   88.07  188.1   1.1e-55 auxin-responsive protein IAA
* Pn5.2897            K11584  256.60  628.0  1.4e-188 serine/threonine-protein phosphatase 2A regulatory subunit B'
* Pn5.2898            K18404  112.87  212.3   6.8e-63 tudor domain-containing protein 3
* Pn5.2905            K13464   34.33   41.4     8e-11 jasmonate ZIM domain-containing protein
* Pn5.2906            K04124  292.87  572.1  4.2e-172 gibberellin 3beta-dioxygenase [EC:1.14.11.15]
* Pn5.2910            K11816  313.27  514.9  1.3e-154 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn5.2911            K14803  366.73  380.6  3.5e-114 protein phosphatase PTC2/3 [EC:3.1.3.16]
* Pn5.2925            K11593  433.27 1354.1         0 eukaryotic translation initiation factor 2C
* Pn5.2929            K14494  256.90  745.0    7e-224 DELLA protein
* Pn5.2936            K03066  513.67  879.4  2.6e-265 26S proteasome regulatory subunit T6
* Pn5.2938            K24194  398.97 1038.6         0 boron transporter
* Pn5.2939            K21867  380.03 1205.5         0 potassium channel
* Pn5.2939            K06867  122.60  126.0   9.2e-37 uncharacterized protein
* Pn5.2943            K07936  149.03  490.7  1.1e-147 GTP-binding nuclear protein Ran
* Pn5.2949            K03320  155.20  344.0  6.1e-103 ammonium transporter, Amt family
* Pn5.2950            K02265   28.90  192.0   6.3e-57 cytochrome c oxidase subunit 5b
* Pn5.2952            K15104  341.47  444.4  1.2e-133 solute carrier family 25 (mitochondrial oxoglutarate transporter), member 11
* Pn5.2971            K01530  705.07 1302.2         0 phospholipid-translocating ATPase [EC:7.6.2.1]
* Pn5.2974            K03676   76.57   93.0   8.3e-27 glutaredoxin 3
* Pn5.2975            K02914   24.17   48.0   7.2e-13 large subunit ribosomal protein L34
* Pn5.2976            K09419  215.40  303.7   7.9e-91 heat shock transcription factor, other eukaryote
* Pn5.2979            K02218  623.17  651.1  5.7e-196 casein kinase 1 [EC:2.7.11.1]
* Pn5.2981            K04077  136.20  884.5  4.2e-266 chaperonin GroEL
* Pn5.2991            K04424  625.70  819.3  2.2e-246 sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]
* Pn5.2991            K14400  180.70  479.8  7.2e-144 pre-mRNA cleavage complex 2 protein Pcf11
* Pn5.2992            K02891   40.57  227.6   9.4e-68 large subunit ribosomal protein L22e
* Pn5.2997            K15178   96.37  272.2   4.8e-81 RNA polymerase-associated protein RTF1
* Pn5.2998            K01535  576.63 1513.8         0 H+-transporting ATPase [EC:7.1.2.1]
* Pn5.2999            K10808  634.07  661.0  3.4e-199 ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
* Pn5.2999            K00526  153.67  308.3   3.9e-92 ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
* Pn5.3000            K03671  107.90  126.6   5.8e-37 thioredoxin 1
* Pn5.3009            K00799   55.17  141.4   1.8e-41 glutathione S-transferase [EC:2.5.1.18]
* Pn5.3011            K00799   55.17  134.6   2.1e-39 glutathione S-transferase [EC:2.5.1.18]
* Pn5.3013            K20843  635.80  672.1  4.3e-202 hydroxyproline O-galactosyltransferase 2/3/4/5/6 [EC:2.4.1.-]
* Pn5.3014            K09422  126.07  167.3   2.6e-49 transcription factor MYB, plant
* Pn5.3018            K03845  211.57  505.5    8e-152 alpha-1,3-mannosyltransferase [EC:2.4.1.258]
* Pn5.3020            K10418   84.23  132.4   5.3e-39 dynein light chain LC8-type
* Pn5.3025            K12603  302.10  508.4  1.2e-152 CCR4-NOT transcription complex subunit 6 [EC:3.1.13.4]
* Pn5.3028            K11594  716.27  903.5    4e-272 ATP-dependent RNA helicase DDX3X [EC:3.6.4.13]
* Pn5.3030            K11594  716.27  916.7    4e-276 ATP-dependent RNA helicase DDX3X [EC:3.6.4.13]
* Pn5.3033            K04382  559.33  687.0    3e-207 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]
* Pn5.3037            K12900  198.20  257.1     1e-76 serine/arginine-rich splicing factor 10
* Pn5.3037            K19707  156.10  254.5   4.2e-76 sigma-B regulation protein RsbQ
* Pn5.3039            K11594  716.27  916.5  4.7e-276 ATP-dependent RNA helicase DDX3X [EC:3.6.4.13]
* Pn5.3041            K04382  559.33  687.0    3e-207 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]
* Pn5.3042            K02291  166.77  218.6   7.2e-65 15-cis-phytoene synthase [EC:2.5.1.32]
* Pn5.3046            K12900  198.20  244.6   6.6e-73 serine/arginine-rich splicing factor 10
* Pn5.3047            K19707  156.10  261.2   3.9e-78 sigma-B regulation protein RsbQ
* Pn5.3056            K07374  484.00  992.8  2.2e-299 tubulin alpha
* Pn5.3067            K08867  273.07  595.0    1e-178 WNK lysine deficient protein kinase [EC:2.7.11.1]
* Pn5.3069            K03787  154.37  272.9     2e-81 5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
* Pn5.3075            K23877  183.47  487.6  2.1e-146 xyloglucan O-acetyltransferase
* Pn5.3082            K01890  122.63  651.7    8e-196 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
* Pn5.3084            K15382   59.63  115.3   1.4e-33 solute carrier family 50 (sugar transporter)
* Pn5.3086            K00430  113.80  319.6     2e-95 peroxidase [EC:1.11.1.7]
* Pn5.3087            K10536   98.53  484.1    2e-145 agmatine deiminase [EC:3.5.3.12]
* Pn5.3089            K03539   43.10   47.0     1e-12 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn5.3093            K18266  178.77  349.2  1.1e-104 protein NDRG1
* Pn5.3096            K16055  763.23 1025.1         0 trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]
* Pn5.3099            K00797  100.53  163.3   3.5e-48 spermidine synthase [EC:2.5.1.16]
* Pn5.3106            K10881   22.53   98.2   2.1e-28 26 proteasome complex subunit DSS1
* Pn5.3111            K01868  141.60 1091.3         0 threonyl-tRNA synthetase [EC:6.1.1.3]
* Pn5.3113            K10846  299.53  862.5  3.1e-259 DNA excision repair protein ERCC-5
* Pn5.3116            K00873   50.03  690.1  9.4e-208 pyruvate kinase [EC:2.7.1.40]
* Pn5.3119            K19307   84.17  114.7   2.4e-33 25S rRNA (uracil2634-N3)-methyltransferase [EC:2.1.1.313]
* Pn5.3120            K19307   84.17  293.0   1.5e-87 25S rRNA (uracil2634-N3)-methyltransferase [EC:2.1.1.313]
* Pn5.3124            K12639  619.37  769.1  6.2e-232 steroid 22S-hydroxylase [EC:1.14.14.178]
* Pn5.3125            K07877  355.57  457.4  1.4e-137 Ras-related protein Rab-2A
* Pn5.3127            K08917  295.87  460.2  1.1e-138 light-harvesting complex II chlorophyll a/b binding protein 6
* Pn5.3130            K13648  566.33  910.7  2.9e-274 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn5.3131            K06699  248.00 1492.2         0 proteasome activator subunit 4
* Pn5.3143            K18835  498.17  665.8  5.7e-200 WRKY transcription factor 2
* Pn5.2658            K18835  498.17  665.1  9.4e-200 WRKY transcription factor 2
* Pn5.2656            K11322  108.13  213.7   2.4e-63 enhancer of polycomb-like protein
* Pn5.2655            K22683  387.33  403.7  5.1e-121 aspartyl protease family protein [EC:3.4.23.-]
* Pn5.2654            K04079   60.10 1119.0         0 molecular chaperone HtpG
* Pn5.2653            K04079   60.10   66.2   9.8e-19 molecular chaperone HtpG
* Pn5.2652            K04079   60.10  732.8  2.7e-220 molecular chaperone HtpG
* Pn5.2651            K04079   60.10  129.2     9e-38 molecular chaperone HtpG
* Pn5.2650            K08235  152.70  492.2    9e-148 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn5.2649            K08235  152.70  184.8   1.4e-54 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn5.2646            K09338   75.40  174.3   1.8e-51 homeobox-leucine zipper protein
* Pn5.2640            K07195  162.93  404.2  4.7e-121 exocyst complex component 7
* Pn5.2630            K02357   74.57  696.9  5.1e-210 elongation factor Ts
* Pn5.2626            K09834   82.73  480.5  3.2e-144 tocopherol cyclase [EC:5.5.1.24]
* Pn5.2625            K09834   82.73  104.6   2.7e-30 tocopherol cyclase [EC:5.5.1.24]
* Pn5.2624            K01243  110.87  132.6     9e-39 adenosylhomocysteine nucleosidase [EC:3.2.2.9]
* Pn5.2620            K10527  684.23 1233.9         0 enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
* Pn5.2618            K09338   75.40  126.5   6.1e-37 homeobox-leucine zipper protein
* Pn5.2616            K19307   84.17   95.7   1.4e-27 25S rRNA (uracil2634-N3)-methyltransferase [EC:2.1.1.313]
* Pn5.2613            K15029  390.17  558.7    1e-167 translation initiation factor 3 subunit L
* Pn5.2609            K10418   84.23  128.6   8.1e-38 dynein light chain LC8-type
* Pn5.2608            K24193  401.27  578.7  9.9e-174 MFS transporter, SP family, sugar:H+ symporter
* Pn5.2605            K03100  109.87  238.2   6.4e-71 signal peptidase I [EC:3.4.21.89]
* Pn5.2599            K02922   50.47  195.7     2e-58 large subunit ribosomal protein L37e
* Pn5.2598            K11273  541.43 1021.4         0 chromosome transmission fidelity protein 1 [EC:3.6.4.13]
* Pn5.2591            K06215  110.37  333.4  6.2e-100 pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]
* Pn5.2589            K13960  213.90  304.4   3.5e-91 ubiquitin-conjugating enzyme E2 T [EC:2.3.2.23]
* Pn5.2583            K24260  256.27  525.2  1.6e-157 WD repeat-containing protein 11
* Pn5.2582            K24260  256.27  371.2  4.9e-111 WD repeat-containing protein 11
* Pn5.2577            K25796  119.97  242.2   2.9e-72 plant-specific transcription factor YABBY family protein
* Pn5.2570            K00626  494.83  585.2  8.1e-176 acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
* Pn5.2568            K02935   24.87  166.2   4.7e-49 large subunit ribosomal protein L7/L12
* Pn5.2564            K08065   95.90  249.3   3.2e-74 nuclear transcription Y subunit beta
* Pn5.2562            K20891  187.17  291.2   4.9e-87 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn5.2558            K24139   83.60  213.2   2.4e-63 auxin efflux carrier family protein
* Pn5.2555            K01052  123.20  342.6  2.6e-102 lysosomal acid lipase/cholesteryl ester hydrolase [EC:3.1.1.13]
* Pn5.2549            K02112  508.03  769.3  1.1e-231 F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
* Pn5.2548            K12261  709.23  809.9  9.6e-244 2-hydroxyacyl-CoA lyase [EC:4.1.2.63]
* Pn5.2546            K03327  104.53  209.9   3.4e-62 multidrug resistance protein, MATE family
* Pn5.2545            K10781  413.07  429.1  1.3e-128 fatty acyl-ACP thioesterase B [EC:3.1.2.14 3.1.2.21]
* Pn5.2544            K08730  464.03  684.9  6.3e-206 phosphatidylserine synthase 2 [EC:2.7.8.29]
* Pn5.2541            K20353   89.73  762.7  4.8e-229 COPII coat assembly protein SEC16
* Pn5.2528            K10529  504.80 1138.8         0 fatty acid alpha-dioxygenase [EC:1.13.11.92]
* Pn5.2527            K04506   75.67  158.5   1.3e-46 E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]
* Pn5.2520            K09286   88.90  101.8   2.1e-29 EREBP-like factor
* Pn5.2516            K01602   45.23  249.4   1.3e-74 ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]
* Pn5.2510            K07574   36.83   38.8   3.5e-10 RNA-binding protein
* Pn5.2508            K24260  256.27 1220.8         0 WD repeat-containing protein 11
* Pn5.2503            K25796  119.97  242.2   2.9e-72 plant-specific transcription factor YABBY family protein
* Pn5.2497            K16329  369.40  566.5  1.6e-170 pseudouridylate synthase [EC:4.2.1.70]
* Pn5.2495            K00626  494.83  585.7  5.8e-176 acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
* Pn5.2493            K02935   24.87  166.4   4.1e-49 large subunit ribosomal protein L7/L12
* Pn5.2490            K08065   95.90  249.3   3.2e-74 nuclear transcription Y subunit beta
* Pn5.2488            K20891  187.17  481.3    1e-144 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn5.2485            K01358   53.23   55.6   2.4e-15 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn5.2483            K24139   83.60  400.3  4.4e-120 auxin efflux carrier family protein
* Pn5.2480            K01052  123.20  340.3  1.2e-101 lysosomal acid lipase/cholesteryl ester hydrolase [EC:3.1.1.13]
* Pn5.2474            K12261  709.23  805.3  2.3e-242 2-hydroxyacyl-CoA lyase [EC:4.1.2.63]
* Pn5.2472            K03327  104.53  244.4   1.2e-72 multidrug resistance protein, MATE family
* Pn5.2471            K10781  413.07  429.1  1.3e-128 fatty acyl-ACP thioesterase B [EC:3.1.2.14 3.1.2.21]
* Pn5.2470            K08730  464.03  684.9  6.3e-206 phosphatidylserine synthase 2 [EC:2.7.8.29]
* Pn5.2467            K20353   89.73  763.0  4.1e-229 COPII coat assembly protein SEC16
* Pn5.2452            K10529  504.80 1142.2         0 fatty acid alpha-dioxygenase [EC:1.13.11.92]
* Pn5.2451            K04506   75.67  158.5   1.3e-46 E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]
* Pn5.2447            K09286   88.90  102.0   1.8e-29 EREBP-like factor
* Pn5.2444            K01602   45.23  248.6   2.3e-74 ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]
* Pn5.2440            K07574   36.83   38.9   3.3e-10 RNA-binding protein
* Pn5.2435            K20725   55.17  107.9   3.7e-31 MAP kinase substrate 1
* Pn5.2427            K08235  152.70  385.7  1.7e-115 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn5.2420            K11507   82.93  299.1   1.9e-89 centromere protein O
* Pn5.2414            K01535  576.63 1581.9         0 H+-transporting ATPase [EC:7.1.2.1]
* Pn5.2409            K14816  103.10  377.7    4e-113 pre-60S factor REI1
* Pn5.2408            K14816  103.10  362.6  1.5e-108 pre-60S factor REI1
* Pn5.2406            K00784   91.90  638.7  5.8e-192 ribonuclease Z [EC:3.1.26.11]
* Pn5.2405            K10664  222.20  254.3   1.1e-75 E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]
* Pn5.2403            K09873  271.70  339.3  9.7e-102 aquaporin TIP
* Pn5.2402            K09873  271.70  389.1  7.1e-117 aquaporin TIP
* Pn5.2401            K02937   99.10  457.1  1.5e-137 large subunit ribosomal protein L7e
* Pn5.2397            K21444  226.80  271.1   9.7e-81 poly(rC)-binding protein 3/4
* Pn5.2396            K14810  358.20  660.8  1.3e-198 ATP-dependent RNA helicase DDX56/DBP9 [EC:3.6.4.13]
* Pn5.2393            K07195  162.93  595.2    8e-179 exocyst complex component 7
* Pn5.2392            K07226   70.67  109.7   8.7e-32 heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
* Pn5.2384            K18469  297.03  495.2  1.6e-148 TBC1 domain family member 5
* Pn5.2381            K15333  130.53  277.8   7.5e-83 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn5.2374            K01534  720.23  953.5  4.4e-287 Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]
* Pn5.2371            K23541   34.90   35.2   2.7e-09 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn5.2369            K17943  119.50  761.6  6.4e-229 pumilio RNA-binding family
* Pn5.2364            K14488   34.97  107.1   7.1e-31 SAUR family protein
* Pn5.2362            K14488   34.97   96.8   9.7e-28 SAUR family protein
* Pn5.2361            K17771   27.73   65.2   2.9e-18 mitochondrial import receptor subunit TOM7
* Pn5.2360            K10206  377.70  845.8  1.3e-254 LL-diaminopimelate aminotransferase [EC:2.6.1.83]
* Pn5.2359            K15032   75.30  169.7   3.8e-50 mTERF domain-containing protein, mitochondrial
* Pn5.2356            K14486  150.40  858.7  2.2e-258 auxin response factor
* Pn5.2355            K02738  329.97  395.8  5.3e-119 20S proteasome subunit beta 1 [EC:3.4.25.1]
* Pn5.2354            K01961  743.73  870.6  3.5e-262 acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
* Pn5.2350            K15601  540.30 1011.6         0 [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65]
* Pn5.2338            K19893  437.63  630.2  6.9e-190 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn5.2327            K19893  437.63  841.4  6.1e-254 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn5.2326            K02516  152.10  182.4   6.7e-54 type II protein arginine methyltransferase [EC:2.1.1.320]
* Pn5.2325            K07300   83.23  591.5  6.1e-178 Ca2+:H+ antiporter
* Pn5.2292            K05387  482.73  488.6  1.7e-146 glutamate receptor, ionotropic, plant
* Pn5.2288            K19893  437.63  475.8  4.5e-143 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn5.2287            K02516  152.10  194.1     2e-57 type II protein arginine methyltransferase [EC:2.1.1.320]
* Pn5.2286            K07300   83.23  580.0    2e-174 Ca2+:H+ antiporter
* Pn5.2275            K03264   72.03  529.0  1.3e-159 translation initiation factor 6
* Pn5.2273            K03438  127.10  397.5  3.7e-119 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
* Pn5.2272            K04498  372.43 1049.5         0 E1A/CREB-binding protein [EC:2.3.1.48]
* Pn5.2271            K22314  151.70  274.0   6.9e-82 glucosinolate gamma-glutamyl hydrolase [EC:3.4.19.16]
* Pn5.2269            K09422  126.07  219.2   4.3e-65 transcription factor MYB, plant
* Pn5.2265            K02993   44.20  332.5     1e-99 small subunit ribosomal protein S7e
* Pn5.2264            K11376   83.53  185.4   9.3e-55 elongator complex protein 5
* Pn5.2248            K15115  300.03  407.8  1.7e-122 solute carrier family 25 (mitochondrial folate transporter), member 32
* Pn5.2240            K06611  964.10 1552.1         0 stachyose synthetase [EC:2.4.1.67]
* Pn5.2239            K11841  213.17  512.5  9.9e-154 ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]
* Pn5.2229            K18693  197.67  439.9  6.9e-132 diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4]
* Pn5.2226            K18693  197.67  200.5   2.2e-59 diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4]
* Pn5.2222            K09287   85.60  445.8  5.6e-134 RAV-like factor
* Pn5.2220            K00145  144.23  272.7   2.1e-81 N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
* Pn5.2219            K01265  137.77  427.3  4.3e-128 methionyl aminopeptidase [EC:3.4.11.18]
* Pn5.2215            K00103  372.67  499.0  6.2e-150 L-gulonolactone oxidase [EC:1.1.3.8]
* Pn5.2212            K01728  165.50  440.4  4.1e-132 pectate lyase [EC:4.2.2.2]
* Pn5.2211            K01754  257.33  533.2  3.6e-160 threonine dehydratase [EC:4.3.1.19]
* Pn5.2205            K09873  271.70  428.1  9.4e-129 aquaporin TIP
* Pn5.2201            K10703   67.57  326.4   1.1e-97 very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134]
* Pn5.2198            K17471  991.53  997.7    1e-300 sulfate transporter 3
* Pn5.2190            K09489 1109.30 1209.0         0 heat shock 70kDa protein 4
* Pn5.2187            K08287  480.17  562.6    3e-169 dual-specificity kinase [EC:2.7.12.1]
* Pn5.2183            K07157  136.17  155.2     1e-45 uncharacterized protein
* Pn5.2181            K00279  240.23  845.7  1.1e-254 cytokinin dehydrogenase [EC:1.5.99.12]
* Pn5.2177            K20726   95.67  243.7   1.2e-72 transmembrane protein 222
* Pn5.2167            K01990  261.13  270.2   1.7e-80 ABC-2 type transport system ATP-binding protein
* Pn5.2164            K02989  260.07  474.4  1.7e-142 small subunit ribosomal protein S5e
* Pn5.2163            K11681 1032.97 1304.9         0 helicase SWR1 [EC:5.6.2.-]
* Pn5.2160            K10581  296.67  535.4    1e-160 ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]
* Pn5.2158            K00760   95.93  188.7   6.1e-56 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
* Pn5.2146            K15397  182.80  535.4  8.2e-161 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn5.2144            K14431  125.50  627.0  9.6e-189 transcription factor TGA
* Pn5.2143            K14820   99.03  150.1     4e-44 ribosome biogenesis protein BRX1
* Pn5.2142            K14820   99.03  105.0     2e-30 ribosome biogenesis protein BRX1
* Pn5.2141            K16810  202.77  532.0  1.1e-159 TBCC domain-containing protein 1
* Pn5.2136            K14509  429.20  469.8  6.2e-141 ethylene receptor [EC:2.7.13.-]
* Pn5.2133            K19893  437.63  684.4  2.5e-206 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn5.2123            K03426   89.57  278.3   4.8e-83 NAD+ diphosphatase [EC:3.6.1.22]
* Pn5.2123            K00472  165.33  208.7   7.8e-62 prolyl 4-hydroxylase [EC:1.14.11.2]
* Pn5.2117            K05666 1813.13 1953.3         0 ATP-binding cassette, subfamily C (CFTR/MRP), member 2
* Pn5.2112            K05666 1813.13 1966.8         0 ATP-binding cassette, subfamily C (CFTR/MRP), member 2
* Pn5.2110            K10999 1165.60 2053.1         0 cellulose synthase A [EC:2.4.1.12]
* Pn5.2106            K15280  196.47  210.0   2.2e-62 solute carrier family 35, member C2
* Pn5.2105            K01184  446.20  493.9    2e-148 polygalacturonase [EC:3.2.1.15]
* Pn5.2100            K03025   71.77  181.1   1.7e-53 DNA-directed RNA polymerase III subunit RPC6
* Pn5.2099            K09286   88.90  130.8     3e-38 EREBP-like factor
* Pn5.2098            K01115  109.87  656.2  4.6e-197 phospholipase D1/2 [EC:3.1.4.4]
* Pn5.2086            K23280  343.57  911.0  9.3e-275 rhamnogalacturonan I rhamnosyltransferase [EC:2.4.1.351]
* Pn5.2073            K05387  482.73  791.4  6.6e-238 glutamate receptor, ionotropic, plant
* Pn5.2071            K05387  482.73  642.0  8.1e-193 glutamate receptor, ionotropic, plant
* Pn5.2070            K15440  295.83  317.0   1.1e-94 tRNA-specific adenosine deaminase 1 [EC:3.5.4.34]
* Pn5.2069            K13120   53.13  137.5     2e-40 protein FAM32A
* Pn5.2065            K22855   77.93   87.1   4.9e-25 EEF1A lysine methyltransferase 1 [EC:2.1.1.-]
* Pn5.2064            K20347  182.73  214.3   1.5e-63 p24 family protein beta-1
* Pn5.2060            K02692  124.53  337.9  1.1e-101 photosystem I subunit II
* Pn5.2059            K17972  159.17  176.2   2.9e-52 N-terminal acetyltransferase B complex catalytic subunit [EC:2.3.1.254]
