# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn6.2384            K01051   76.27  168.9   6.4e-50 pectinesterase [EC:3.1.1.11]
* Pn6.2377            K16075   95.47  432.9  4.9e-130 magnesium transporter
* Pn6.2374            K14998   42.03   83.2   8.5e-24 surfeit locus 1 family protein
* Pn6.2366            K19893  437.63  700.3  3.8e-211 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn6.2360            K19985  196.17  628.3  1.1e-188 exocyst complex component 6
* Pn6.2358            K20477   86.87  213.3   2.6e-63 RAB6A-GEF complex partner protein 2
* Pn6.2357            K14638  384.90  572.7    5e-172 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn6.2352            K24139   83.60  385.6  1.3e-115 auxin efflux carrier family protein
* Pn6.2348            K22533   61.90  172.4   6.9e-51 protein Lines
* Pn6.2345            K17925  403.87  579.6  5.2e-174 sorting nexin-13
* Pn6.2339            K22047  240.37  730.2  8.1e-220 mechanosensitive ion channel protein 1/2/3
* Pn6.2331            K03841  218.73  238.2   7.3e-71 fructose-1,6-bisphosphatase I [EC:3.1.3.11]
* Pn6.2327            K14400  180.70  659.9  3.5e-198 pre-mRNA cleavage complex 2 protein Pcf11
* Pn6.2326            K08517  149.20  344.5  1.7e-103 vesicle transport protein SEC22
* Pn6.2323            K17081  402.73  510.5    1e-153 prohibitin 2
* Pn6.2320            K14765  147.30  328.8   2.5e-98 U3 small nucleolar ribonucleoprotein protein LCP5
* Pn6.2319            K17065  950.70 1185.0         0 dynamin 1-like protein [EC:3.6.5.5]
* Pn6.2318            K02728  289.33  460.7  3.2e-138 20S proteasome subunit alpha 3 [EC:3.4.25.1]
* Pn6.2316            K22314  151.70  208.0   8.3e-62 glucosinolate gamma-glutamyl hydrolase [EC:3.4.19.16]
* Pn6.2314            K10406  571.77  788.1  1.1e-236 kinesin family member C2/C3
* Pn6.2312            K10592 1381.13 1685.3         0 E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26]
* Pn6.2309            K00083  566.23  591.4  2.6e-178 cinnamyl-alcohol dehydrogenase [EC:1.1.1.195]
* Pn6.2307            K18195   96.83  164.0   1.5e-48 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn6.2305            K18195   96.83  749.3  2.6e-225 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn6.2302            K09264  128.70  288.3   3.7e-86 MADS-box transcription factor, plant
* Pn6.2295            K00600   68.73  832.0  1.9e-250 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn6.2291            K05681  647.60  668.3  4.8e-201 ATP-binding cassette, subfamily G (WHITE), member 2
* Pn6.2287            K01426  291.80  293.1   2.1e-87 amidase [EC:3.5.1.4]
* Pn6.2283            K20869  199.30  478.7  7.4e-144 putative beta-1,4-xylosyltransferase IRX9 [EC:2.4.2.-]
* Pn6.2282            K02881   47.57   52.1   3.5e-14 large subunit ribosomal protein L18
* Pn6.2278            K03327  104.53  551.8  1.4e-165 multidrug resistance protein, MATE family
* Pn6.2277            K15378  353.97  396.0  1.1e-118 solute carrier family 45, member 1/2/4
* Pn6.2272            K01807   49.57  186.4   3.5e-55 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn6.2271            K12479  349.00  826.6  9.7e-249 vacuolar protein sorting-associated protein 45
* Pn6.2269            K08235  152.70  460.7    3e-138 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn6.2268            K09338   75.40  173.0   4.5e-51 homeobox-leucine zipper protein
* Pn6.2266            K01889  106.80  392.1  2.1e-117 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
* Pn6.2264            K00966  301.40  510.8  1.4e-153 mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
* Pn6.2261            K02202  423.47  573.5  9.9e-173 cyclin-dependent kinase 7 [EC:2.7.11.22 2.7.11.23]
* Pn6.2251            K25380  234.07  584.5  9.4e-176 zinc metalloprotease EGY, chloroplastic [EC:3.4.24.-]
* Pn6.2242            K11338  612.63  925.0  6.5e-279 RuvB-like protein 2 [EC:5.6.2.3]
* Pn6.2240            K08238  316.33  337.8  3.8e-101 xyloglucan 6-xylosyltransferase [EC:2.4.2.39]
* Pn6.2237            K03842  170.80  663.5  1.1e-199 beta-1,4-mannosyltransferase [EC:2.4.1.142]
* Pn6.2234            K14503  159.77  477.8  1.1e-143 brassinosteroid resistant 1/2
* Pn6.2223            K02881   47.57   88.4     3e-25 large subunit ribosomal protein L18
* Pn6.2221            K01507   20.63  172.6     7e-51 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn6.2218            K03327  104.53  551.7  1.5e-165 multidrug resistance protein, MATE family
* Pn6.2215            K15378  353.97  399.8    8e-120 solute carrier family 45, member 1/2/4
* Pn6.2211            K01807   49.57  185.3   7.5e-55 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn6.2210            K12479  349.00  831.2  3.9e-250 vacuolar protein sorting-associated protein 45
* Pn6.2207            K08235  152.70  460.0  5.1e-138 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn6.2206            K09338   75.40  177.1   2.5e-52 homeobox-leucine zipper protein
* Pn6.2205            K02920   41.37  204.0   9.9e-61 large subunit ribosomal protein L36e
* Pn6.2202            K01889  106.80  392.6  1.5e-117 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
* Pn6.2200            K00966  301.40  588.3  4.2e-177 mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
* Pn6.2198            K02202  423.47  572.4  2.2e-172 cyclin-dependent kinase 7 [EC:2.7.11.22 2.7.11.23]
* Pn6.2186            K25380  234.07  582.8    3e-175 zinc metalloprotease EGY, chloroplastic [EC:3.4.24.-]
* Pn6.2181            K11599   42.13   46.5   1.4e-12 proteasome maturation protein
* Pn6.2177            K11599   42.13   43.4   1.2e-11 proteasome maturation protein
* Pn6.2175            K11338  612.63  925.7  4.2e-279 RuvB-like protein 2 [EC:5.6.2.3]
* Pn6.2173            K08238  316.33  338.3  2.7e-101 xyloglucan 6-xylosyltransferase [EC:2.4.2.39]
* Pn6.2167            K14503  159.77  475.3  6.2e-143 brassinosteroid resistant 1/2
* Pn6.2159            K03254  203.77  988.2  2.3e-297 translation initiation factor 3 subunit A
* Pn6.2149            K02996  108.33  200.0   2.8e-59 small subunit ribosomal protein S9
* Pn6.2148            K11968  409.73  489.8  5.6e-147 ariadne-1 [EC:2.3.2.31]
* Pn6.2145            K12178  152.90  561.6  5.1e-169 COP9 signalosome complex subunit 4
* Pn6.2142            K12837  189.67  561.3  9.1e-169 splicing factor U2AF 65 kDa subunit
* Pn6.2139            K09060   84.20  395.3  2.4e-118 plant G-box-binding factor
* Pn6.2135            K22419  237.80  744.8  6.1e-224 Delta4-3-oxosteroid 5beta-reductase [EC:1.3.1.3]
* Pn6.2132            K19707  156.10  308.4   1.5e-92 sigma-B regulation protein RsbQ
* Pn6.2131            K01102  188.10  376.4  8.9e-113 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn6.2130            K13126  201.80  678.0    1e-203 polyadenylate-binding protein
* Pn6.2127            K17607   53.17  308.3   2.9e-92 type 2A phosphatase activator TIP41
* Pn6.2118            K09422  126.07  196.8   2.9e-58 transcription factor MYB, plant
* Pn6.2116            K11339  210.40  334.3  5.5e-100 mortality factor 4-like protein 1
* Pn6.2110            K10577  184.20  311.0   2.2e-93 ubiquitin-conjugating enzyme E2 I
* Pn6.2106            K18801  154.07  248.0   6.3e-74 glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112]
* Pn6.2084            K03511  425.87  773.7  8.8e-233 DNA polymerase kappa [EC:2.7.7.7]
* Pn6.2082            K11492  174.33  206.0   4.5e-61 condensin-2 complex subunit G2
* Pn6.2077            K18811  265.93  329.7   1.3e-98 cyclin D5, plant
* Pn6.2075            K07195  162.93  272.3   3.6e-81 exocyst complex component 7
* Pn6.2072            K14494  256.90  277.6   1.1e-82 DELLA protein
* Pn6.2071            K11649  358.27  500.8  4.6e-150 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C
* Pn6.2071            K07897  291.20  410.4  2.2e-123 Ras-related protein Rab-7A
* Pn6.2069            K11093  181.83  389.6  7.1e-117 U1 small nuclear ribonucleoprotein 70kDa
* Pn6.2065            K09840  603.37  943.1  5.8e-284 9-cis-epoxycarotenoid dioxygenase [EC:1.13.11.51]
* Pn6.2062            K11517  499.53  709.5  2.5e-213 (S)-2-hydroxy-acid oxidase [EC:1.1.3.15]
* Pn6.2062            K00101  473.83  474.1  2.5e-142 L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
* Pn6.2061            K08150  524.07  765.1  2.2e-230 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
* Pn6.2060            K10406  571.77  778.0  1.1e-233 kinesin family member C2/C3
* Pn6.2059            K17839  367.23  391.5  2.8e-117 polyamine oxidase [EC:1.5.3.17 1.5.3.-]
* Pn6.2055            K07198  448.73  503.7  3.4e-151 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn6.2053            K14486  150.40  820.3  8.6e-247 auxin response factor
* Pn6.2048            K22419  237.80  745.8    3e-224 Delta4-3-oxosteroid 5beta-reductase [EC:1.3.1.3]
* Pn6.2046            K19707  156.10  308.4   1.5e-92 sigma-B regulation protein RsbQ
* Pn6.2045            K01102  188.10  307.4   7.4e-92 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn6.2043            K13126  201.80  678.0    1e-203 polyadenylate-binding protein
* Pn6.2039            K15923  135.43  198.8   6.4e-59 alpha-L-fucosidase 2 [EC:3.2.1.51]
* Pn6.2033            K09422  126.07  198.4   9.3e-59 transcription factor MYB, plant
* Pn6.2031            K11339  210.40  331.4   4.2e-99 mortality factor 4-like protein 1
* Pn6.2028            K15463   87.50  128.4   1.6e-37 tRNA A64-2'-O-ribosylphosphate transferase [EC:2.4.2.-]
* Pn6.2026            K10577  184.20  313.3   4.5e-94 ubiquitin-conjugating enzyme E2 I
* Pn6.2023            K18801  154.07  245.5   3.6e-73 glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112]
* Pn6.2016            K03511  425.87  772.4  2.2e-232 DNA polymerase kappa [EC:2.7.7.7]
* Pn6.2012            K18811  265.93  334.5  4.4e-100 cyclin D5, plant
* Pn6.2010            K07195  162.93  271.0   9.4e-81 exocyst complex component 7
* Pn6.2006            K14494  256.90  276.6     2e-82 DELLA protein
* Pn6.2005            K11649  358.27  504.6  3.4e-151 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C
* Pn6.2005            K07897  291.20  412.6  4.7e-124 Ras-related protein Rab-7A
* Pn6.2002            K11093  181.83  387.9  2.3e-116 U1 small nuclear ribonucleoprotein 70kDa
* Pn6.2001            K10891  493.77 1191.1         0 fanconi anemia group D2 protein
* Pn6.1999            K09840  603.37  943.1  5.8e-284 9-cis-epoxycarotenoid dioxygenase [EC:1.13.11.51]
* Pn6.1997            K11517  499.53  709.5  2.5e-213 (S)-2-hydroxy-acid oxidase [EC:1.1.3.15]
* Pn6.1997            K00101  473.83  474.1  2.5e-142 L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
* Pn6.1995            K08150  524.07  762.9    1e-229 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
* Pn6.1994            K10406  571.77  780.1  2.8e-234 kinesin family member C2/C3
* Pn6.1988            K07198  448.73  503.8  3.1e-151 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn6.1986            K14486  150.40  817.2  7.3e-246 auxin response factor
* Pn6.1982            K20843  635.80  816.0  1.2e-245 hydroxyproline O-galactosyltransferase 2/3/4/5/6 [EC:2.4.1.-]
* Pn6.1978            K01593  376.73  767.4  6.6e-231 aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]
* Pn6.1976            K21989   96.13  586.9  2.8e-176 calcium permeable stress-gated cation channel
* Pn6.1974            K20496  661.70  983.7  6.6e-297 laurate 7-monooxygenase [EC:1.14.14.130]
* Pn6.1969            K02698   42.53  109.0   4.1e-32 photosystem I subunit X
* Pn6.1962            K02493  232.30  233.7   2.1e-69 release factor glutamine methyltransferase [EC:2.1.1.297]
* Pn6.1962            K08064   52.57  212.6   4.7e-63 nuclear transcription factor Y, alpha
* Pn6.1959            K02641  303.07  488.5  8.7e-147 ferredoxin--NADP+ reductase [EC:1.18.1.2]
* Pn6.1958            K01054  174.53  261.6   4.7e-78 acylglycerol lipase [EC:3.1.1.23]
* Pn6.1947            K18208  138.33  195.1   9.8e-58 renalase [EC:1.6.3.5]
* Pn6.1946            K05955  174.13  335.2  2.3e-100 protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.58 2.5.1.59]
* Pn6.1942            K11446  409.57  525.9  9.9e-158 [histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]
* Pn6.1941            K03242  267.70  305.2   4.6e-91 translation initiation factor 2 subunit 3
* Pn6.1940            K03242  267.70  447.3  4.3e-134 translation initiation factor 2 subunit 3
* Pn6.1939            K16189  316.70  507.6  2.3e-152 phytochrome-interacting factor 4
* Pn6.1933            K15333  130.53  349.2  2.3e-104 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn6.1932            K22382  224.13  666.8  1.5e-200 WD repeat-containing protein 26
* Pn6.1918            K12617  322.23  376.2    2e-112 DNA topoisomerase 2-associated protein PAT1
* Pn6.1917            K12448  487.67  749.1  6.3e-226 UDP-arabinose 4-epimerase [EC:5.1.3.5]
* Pn6.1917            K01784  268.93  376.4  1.3e-112 UDP-glucose 4-epimerase [EC:5.1.3.2]
* Pn6.1915            K07375  514.33  563.6  3.4e-169 tubulin beta
* Pn6.1914            K19787  129.23  427.5  4.2e-128 carnosine N-methyltransferase [EC:2.1.1.22]
* Pn6.1905            K09422  126.07  259.5   2.5e-77 transcription factor MYB, plant
* Pn6.1897            K19042   70.00   85.3   2.4e-24 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27]
* Pn6.1895            K14709  118.37  299.4   2.2e-89 solute carrier family 39 (zinc transporter), member 1/2/3
* Pn6.1894            K11975  154.17  161.4   1.1e-47 E3 ubiquitin-protein ligase RNF144 [EC:2.3.2.31]
* Pn6.1886            K02291  166.77  209.7   3.6e-62 15-cis-phytoene synthase [EC:2.5.1.32]
* Pn6.1884            K03539   43.10   67.6   5.8e-19 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn6.1879            K03549  190.53  426.3  1.1e-127 KUP system potassium uptake protein
* Pn6.1853            K14550  173.97  256.6     2e-76 U3 small nucleolar RNA-associated protein 10
* Pn6.1836            K00927   99.53  706.0  1.7e-212 phosphoglycerate kinase [EC:2.7.2.3]
* Pn6.1835            K23200  443.80  691.6  1.7e-208 putative arabinosyltransferase [EC:2.4.2.-]
* Pn6.1834            K09264  128.70  261.9   3.8e-78 MADS-box transcription factor, plant
* Pn6.1831            K12670  188.67  661.5  2.9e-199 oligosaccharyltransferase complex subunit beta
* Pn6.1830            K15032   75.30   89.0   1.1e-25 mTERF domain-containing protein, mitochondrial
* Pn6.1829            K15032   75.30  158.6   8.9e-47 mTERF domain-containing protein, mitochondrial
* Pn6.1824            K00134  410.33  667.4  4.1e-201 glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]
* Pn6.1821            K17686  804.83 1123.2         0 P-type Cu+ transporter [EC:7.2.2.8]
* Pn6.1818            K00968  217.90  459.4  8.1e-138 choline-phosphate cytidylyltransferase [EC:2.7.7.15]
* Pn6.1817            K02974   29.80  246.4   2.5e-73 small subunit ribosomal protein S24e
* Pn6.1812            K14709  118.37  156.8   3.8e-46 solute carrier family 39 (zinc transporter), member 1/2/3
* Pn6.1811            K14709  118.37  299.5     2e-89 solute carrier family 39 (zinc transporter), member 1/2/3
* Pn6.1810            K14709  118.37  191.0   1.6e-56 solute carrier family 39 (zinc transporter), member 1/2/3
* Pn6.1808            K01873  564.97 1309.7         0 valyl-tRNA synthetase [EC:6.1.1.9]
* Pn6.1806            K17268   74.40  394.6  2.8e-118 coatomer subunit epsilon
* Pn6.1795            K12947   53.53  267.9   4.5e-80 signal peptidase complex subunit 2 [EC:3.4.-.-]
* Pn6.1791            K17604  118.80  146.8   2.3e-43 zinc finger SWIM domain-containing protein 3
* Pn6.1790            K00228   50.57  592.7  2.8e-178 coproporphyrinogen III oxidase [EC:1.3.3.3]
* Pn6.1789            K07478  215.73  679.9  2.4e-204 putative ATPase
* Pn6.1785            K01507   20.63   92.1     2e-26 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn6.1779            K00943   91.87  264.5   7.6e-79 dTMP kinase [EC:2.7.4.9]
* Pn6.1778            K22145   46.63  175.5   6.5e-52 transmembrane protein 18
* Pn6.1777            K22684   84.23  202.9   4.7e-60 metacaspase-1 [EC:3.4.22.-]
* Pn6.1767            K01246   29.53  326.4   5.6e-98 DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
* Pn6.1761            K10523  143.13  148.9     1e-43 speckle-type POZ protein
* Pn6.1759            K23869  196.63  635.9  2.5e-191 galactan beta-1,4-galactosyltransferase [EC:2.4.1.-]
* Pn6.1758            K23541   34.90   38.7   2.4e-10 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn6.1755            K10695   93.20  296.8   1.8e-88 E3 ubiquitin-protein ligase RNF1/2 [EC:2.3.2.27]
* Pn6.1753            K09286   88.90  157.3   2.5e-46 EREBP-like factor
* Pn6.1748            K03125  471.70 1221.5         0 transcription initiation factor TFIID subunit 1 [EC:2.3.1.48 2.7.11.1]
* Pn6.1745            K05907  464.47  808.9  1.9e-243 adenylyl-sulfate reductase (glutathione) [EC:1.8.4.9]
* Pn6.1745            K00390  159.13  259.3   3.1e-77 phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
* Pn6.1744            K18195   96.83  503.5  4.5e-151 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn6.1736            K18270  142.50  378.0  5.6e-113 Rab3 GTPase-activating protein catalytic subunit
* Pn6.1735            K13347  182.00  218.6     6e-65 peroxisomal membrane protein 2
* Pn6.1731            K18914  559.57  669.5    3e-201 adrenodoxin-NADP+ reductase [EC:1.18.1.6]
* Pn6.1731            K00528  133.77  397.4  4.8e-119 ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
* Pn6.1730            K01094  108.10  325.6   2.4e-97 phosphatidylglycerophosphatase GEP4 [EC:3.1.3.27]
* Pn6.1724            K08770  833.43 1028.6         0 ubiquitin C
* Pn6.1724            K04551  303.57  375.3  1.6e-112 ubiquitin B
* Pn6.1724            K10632  213.47  221.8   7.8e-66 BRCA1-associated protein [EC:2.3.2.27]
* Pn6.1721            K08838  463.90  560.8  1.1e-168 serine/threonine-protein kinase 24/25/MST4 [EC:2.7.11.1]
* Pn6.1716            K09264  128.70  311.6   2.9e-93 MADS-box transcription factor, plant
* Pn6.1712            K12832   41.23  204.0   6.7e-61 splicing factor 3B subunit 5
* Pn6.1710            K13379  148.97  780.6  1.7e-235 reversibly glycosylated polypeptide / UDP-arabinopyranose mutase [EC:2.4.1.- 5.4.99.30]
* Pn6.1707            K01057  115.97  172.6     7e-51 6-phosphogluconolactonase [EC:3.1.1.31]
* Pn6.1705            K09500  508.47  873.4  4.8e-263 T-complex protein 1 subunit theta
* Pn6.1702            K14963  258.07  518.1  5.8e-156 COMPASS component SWD3
* Pn6.1695            K20285  240.67  299.5   1.8e-89 Rab9 effector protein with kelch motifs
* Pn6.1693            K18635   55.63  161.4   1.5e-47 protein SPIRAL1 and related proteins
* Pn6.1691            K01953   99.97  127.1   3.9e-37 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
* Pn6.1688            K16297  480.00  709.0    2e-213 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn6.1685            K22390  139.30  422.1  1.6e-126 acid phosphatase type 7
* Pn6.1683            K13447  505.90 1134.9         0 respiratory burst oxidase [EC:1.6.3.- 1.11.1.-]
* Pn6.1675            K01052  123.20  507.3  3.9e-152 lysosomal acid lipase/cholesteryl ester hydrolase [EC:3.1.1.13]
* Pn6.1668            K01176  235.77  301.5     5e-90 alpha-amylase [EC:3.2.1.1]
* Pn6.1665            K03801  230.03  345.5  2.8e-103 lipoyl(octanoyl) transferase [EC:2.3.1.181]
* Pn6.1662            K24963   69.13  144.5   1.2e-42 PAT complex subunit Asterix
* Pn6.1651            K06672  236.80 1161.0         0 cohesin loading factor subunit SCC2
* Pn6.1645            K15289  182.87  394.6  2.4e-118 solute carrier family 35, member F5
* Pn6.1645            K02996  108.33  123.9   4.1e-36 small subunit ribosomal protein S9
* Pn6.1636            K10597  765.10  965.4  2.6e-290 ubiquitin conjugation factor E4 B [EC:2.3.2.27]
* Pn6.1633            K07178  162.50  217.5   1.7e-64 RIO kinase 1 [EC:2.7.11.1]
* Pn6.1632            K07178  162.50  202.6   5.7e-60 RIO kinase 1 [EC:2.7.11.1]
* Pn6.1626            K02200   20.83   24.9   7.8e-06 cytochrome c-type biogenesis protein CcmH
* Pn6.1625            K03868  141.93  146.9     3e-43 E3 ubiquitin-protein ligase RBX1 [EC:2.3.2.32]
* Pn6.1624            K12598 1075.67 1525.8         0 ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]
* Pn6.1619            K10882  278.70  443.4  6.9e-133 crossover junction endonuclease EME1 [EC:3.1.22.-]
* Pn6.1614            K13459  422.57  443.3  8.9e-133 disease resistance protein RPS2
* Pn6.1611            K08819  497.77  640.6  9.4e-193 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
* Pn6.1610            K17907  588.43  729.7  2.9e-219 autophagy-related protein 9
* Pn6.1610            K16297  480.00  576.8  2.1e-173 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn6.1606            K19747  306.90  330.6   5.9e-99 BAHD acyltransferase [EC:2.3.1.-]
* Pn6.1604            K19747  306.90  327.3   5.9e-98 BAHD acyltransferase [EC:2.3.1.-]
* Pn6.1598            K01578  158.60  276.0   3.1e-82 malonyl-CoA decarboxylase [EC:4.1.1.9]
* Pn6.1595            K03144  145.40  513.2  5.5e-154 transcription initiation factor TFIIH subunit 4
* Pn6.1593            K01166   76.80  132.1   1.4e-38 ribonuclease T2 [EC:4.6.1.19]
* Pn6.1592            K01166   76.80  131.0   3.1e-38 ribonuclease T2 [EC:4.6.1.19]
* Pn6.1590            K08967   36.70  388.0  1.6e-116 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]
* Pn6.1589            K13506  173.50  470.4  3.7e-141 glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15]
* Pn6.1585            K00521  237.00  644.1  1.6e-193 ferric-chelate reductase [EC:1.16.1.7]
* Pn6.1584            K08819  497.77  520.3  2.4e-156 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
* Pn6.1558            K08516  124.67  308.8     2e-92 synaptobrevin homolog YKT6
* Pn6.1555            K14050  162.93  384.2  4.7e-115 geranylgeranyl transferase type-2 subunit alpha [EC:2.5.1.60]
* Pn6.1554            K18195   96.83  165.2   6.5e-49 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn6.1549            K00430  113.80  248.3     8e-74 peroxidase [EC:1.11.1.7]
* Pn6.1544            K15223  120.20  430.9  3.6e-129 upstream activation factor subunit UAF30
* Pn6.1542            K22314  151.70  374.5  1.8e-112 glucosinolate gamma-glutamyl hydrolase [EC:3.4.19.16]
* Pn6.1540            K00140  491.43  941.2  1.3e-283 malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
* Pn6.1538            K03437  207.67  209.6   3.5e-62 RNA methyltransferase, TrmH family
* Pn6.1534            K13459  422.57  636.4  4.7e-191 disease resistance protein RPS2
* Pn6.1533            K00430  113.80  543.4  3.4e-163 peroxidase [EC:1.11.1.7]
* Pn6.1530            K09264  128.70  307.3   6.1e-92 MADS-box transcription factor, plant
* Pn6.1527            K03943  326.17  366.2  8.3e-110 NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2]
* Pn6.1527            K00334  150.77  222.8   3.1e-66 NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]
* Pn6.1526            K23333  195.40  469.1  7.5e-141 E3 ubiquitin-protein transferase RMND5 [EC:2.3.2.27]
* Pn6.1523            K14484   88.07  275.5   2.4e-82 auxin-responsive protein IAA
* Pn6.1518            K02437   36.63  175.2   9.4e-52 glycine cleavage system H protein
* Pn6.1512            K22685   70.77  105.3   2.1e-30 DNA-dependent metalloprotease WSS1 [EC:3.4.24.-]
* Pn6.1510            K01414  778.70 1153.3         0 oligopeptidase A [EC:3.4.24.70]
* Pn6.1509            K02492   72.20  283.8   1.3e-84 glutamyl-tRNA reductase [EC:1.2.1.70]
* Pn6.1507            K03106  335.67  648.6  4.2e-195 signal recognition particle subunit SRP54 [EC:3.6.5.4]
* Pn6.1506            K12165   76.53  287.0   2.7e-86 ufm1-conjugating enzyme 1
* Pn6.1505            K06100   95.33  944.0    6e-284 symplekin
* Pn6.1504            K15193   42.87   89.7   1.1e-25 protein SPT2
* Pn6.1503            K12843  224.43  707.6  7.6e-213 U4/U6 small nuclear ribonucleoprotein PRP3
* Pn6.1495            K14963  258.07  461.4  9.7e-139 COMPASS component SWD3
* Pn6.1485            K00924  377.63  383.9  6.8e-115 kinase [EC:2.7.1.-]
* Pn6.1482            K07374  484.00  899.7  3.4e-271 tubulin alpha
* Pn6.1480            K18467  160.17  250.5   1.6e-74 vacuolar protein sorting-associated protein 29
* Pn6.1479            K00854  321.40  542.3    8e-163 xylulokinase [EC:2.7.1.17]
* Pn6.1474            K11592  391.30  876.3  1.8e-263 endoribonuclease Dicer [EC:3.1.26.-]
* Pn6.1472            K07203 1112.93 3405.8         0 serine/threonine-protein kinase mTOR [EC:2.7.11.1]
* Pn6.1463            K09285  278.43  529.6    3e-159 AP2-like factor, ANT lineage
* Pn6.1459            K20887  925.57  993.1  2.5e-299 xyloglucan glycosyltransferase 4 [EC:2.4.1.-]
* Pn6.1457            K00511  174.93  818.4  1.1e-246 squalene monooxygenase [EC:1.14.14.17]
* Pn6.1449            K23871   98.10  479.6  1.7e-144 putative pectin methylesterase [EC:2.1.1.-]
* Pn6.1448            K01762  737.63  811.6  1.9e-244 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
* Pn6.1446            K21989   96.13  678.4    6e-204 calcium permeable stress-gated cation channel
* Pn6.1445            K09422  126.07  168.3   1.3e-49 transcription factor MYB, plant
* Pn6.1442            K10606  102.00  346.2  1.2e-103 E3 ubiquitin-protein ligase FANCL [EC:2.3.2.27]
* Pn6.1438            K12191  305.60  367.6  3.9e-110 charged multivesicular body protein 2A
* Pn6.1435            K16296  435.03  450.3    5e-135 serine carboxypeptidase-like clade I [EC:3.4.16.-]
* Pn6.1433            K01079  105.97  118.1   2.3e-34 phosphoserine phosphatase [EC:3.1.3.3]
* Pn6.1431            K16075   95.47  414.7  1.6e-124 magnesium transporter
* Pn6.1428            K17422   33.27  118.9   1.4e-34 large subunit ribosomal protein L41
* Pn6.1426            K17422   33.27  118.9   1.4e-34 large subunit ribosomal protein L41
* Pn6.1425            K02957  173.00  319.6   1.1e-95 small subunit ribosomal protein S15Ae
* Pn6.1420            K02955  204.90  328.0   1.1e-98 small subunit ribosomal protein S14e
* Pn6.1414            K21843  373.93  486.1  9.9e-146 tetratricopeptide repeat protein 7
